part_number,product_url
WDGP-36K-11-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-12-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-12-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-12-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-XX-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-XX-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-XX-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36S-12-XXXXX-AB-N14-SI12-VAR,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-06-XXXXX-ABN-N13-K2-200,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-06-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-06-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-2Z-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-2Z-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-2Z-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-08-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-08-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-08-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-4Z-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-4Z-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-4Z-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-10-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
WDGP-36S-10-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36s/
